,id_x,meas_station_x,sample_id,dp_position_x,sediment_depth_m,idoc_mgl,temp_c,idoc_sat,H_m_x,operator_name_x,comment_x,id_y,meas_station_y,dp_position_y,kf_ms,slurp_rate_avg_mls,H_m_y,operator_name_y,comment_y
402,5869.0,Rems 1,Rems 1,4.0,0.36,9.68,11.1,91.53,0.54,Seitz,,4783.0,Rems 1,4.0,0.00579154994280748,43.67666666666667,0.54,Seitz,
403,5870.0,Rems 1,Rems 1,5.0,0.32999999999999996,9.74,11.2,92.2,0.54,Seitz,,4784.0,Rems 1,5.0,0.00610956792701415,44.29,0.54,Seitz,
404,5871.0,Rems 1,Rems 1,6.0,0.29999999999999993,9.98,11.2,94.6,0.54,Seitz,,4785.0,Rems 1,6.0,0.00493664094098745,39.04333333333333,0.54,Seitz,
405,5872.0,Rems 1,Rems 1,7.0,0.26999999999999996,10.43,11.3,99.13,0.54,Seitz,,4786.0,Rems 1,7.0,0.00666539892113932,43.120000000000005,0.54,Seitz,
406,5873.0,Rems 1,Rems 1,8.0,0.23999999999999996,10.6,11.35,100.95,0.54,Seitz,,4787.0,Rems 1,8.0,0.00818329979282933,45.64666666666667,0.54,Seitz,
407,5874.0,Rems 1,Rems 1,9.0,0.20999999999999996,10.79,11.4,102.75,0.54,Seitz,,4788.0,Rems 1,9.0,0.00655323813138027,39.61,0.54,Seitz,
408,5875.0,Rems 1,Rems 1,10.0,0.17999999999999994,10.92,11.4,103.73,0.54,Seitz,,4789.0,Rems 1,10.0,,,0.54,Seitz,
409,5876.0,Rems 1,Rems 1,11.0,0.14999999999999997,11.03,11.5,105.33,0.54,Seitz,,4790.0,Rems 1,11.0,,,0.54,Seitz,
410,5877.0,Rems 1,Rems 1,12.0,0.12,11.19,11.5,106.93,0.54,Seitz,,4791.0,Rems 1,12.0,,,0.54,Seitz,
411,5878.0,Rems 1,Rems 1,13.0,0.08999999999999997,11.32,11.5,108.1,0.54,Seitz,,4792.0,Rems 1,13.0,,,0.54,Seitz,
412,5879.0,Rems 1,Rems 1,14.0,0.05999999999999994,11.39,11.5,108.83,0.54,Seitz,,4793.0,Rems 1,14.0,,,0.54,Seitz,
413,5880.0,Rems 1,Rems 1,15.0,0.02999999999999997,11.52,11.55,110.2,0.54,Seitz,,4794.0,Rems 1,15.0,,,0.54,Seitz,
414,5881.0,Rems 2,Rems 2,1.0,0.48,4.49,11.75,43.0,0.51,Seitz,,4795.0,Rems 2,1.0,0.00336997232833009,33.25,0.51,Seitz,
415,5882.0,Rems 2,Rems 2,2.0,0.44999999999999996,5.24,11.7,50.05,0.51,Seitz,,4796.0,Rems 2,2.0,0.00310927917857084,33.90333333333333,0.51,Seitz,
416,5883.0,Rems 2,Rems 2,3.0,0.42,8.08,11.75,77.85,0.51,Seitz,,4797.0,Rems 2,3.0,0.00281117407833206,25.75,0.51,Seitz,
417,5884.0,Rems 2,Rems 2,4.0,0.39,9.22,11.8,88.6,0.51,Seitz,,4798.0,Rems 2,4.0,0.00283012229043947,29.69666666666667,0.51,Seitz,
418,5885.0,Rems 2,Rems 2,5.0,0.36,9.61,11.8,92.45,0.51,Seitz,,4799.0,Rems 2,5.0,0.00322461488177844,30.25,0.51,Seitz,
419,5886.0,Rems 2,Rems 2,6.0,0.32999999999999996,10.17,11.85,98.0,0.51,Seitz,,4800.0,Rems 2,6.0,0.00383072445419267,36.745000000000005,0.51,Seitz,
420,5887.0,Rems 2,Rems 2,7.0,0.3,10.27,11.9,98.9,0.51,Seitz,,4801.0,Rems 2,7.0,0.00364616827669845,32.47,0.51,Seitz,
421,5888.0,Rems 2,Rems 2,8.0,0.27,10.51,11.85,101.3,0.51,Seitz,,4802.0,Rems 2,8.0,0.00443944597741521,36.50333333333334,0.51,Seitz,
422,5889.0,Rems 2,Rems 2,9.0,0.24,11.03,11.85,106.15,0.51,Seitz,,4803.0,Rems 2,9.0,0.00515328599434296,39.46333333333333,0.51,Seitz,
423,5890.0,Rems 2,Rems 2,10.0,0.20999999999999996,11.32,11.95,109.45,0.51,Seitz,,4804.0,Rems 2,10.0,0.00552281504374107,35.88333333333333,0.51,Seitz,
424,5891.0,Rems 2,Rems 2,11.0,0.18,11.7,12.0,112.9,0.51,Seitz,,4805.0,Rems 2,11.0,0.0051244428680371,37.14,0.51,Seitz,
425,5892.0,Rems 2,Rems 2,12.0,0.15000000000000002,11.96,11.95,115.4,0.51,Seitz,,4806.0,Rems 2,12.0,0.00646777666080691,39.10666666666666,0.51,Seitz,
426,5893.0,Rems 2,Rems 2,13.0,0.12,11.96,12.1,115.95,0.51,Seitz,,4807.0,Rems 2,13.0,0.00647473265874129,38.54666666666667,0.51,Seitz,
427,5894.0,Rems 2,Rems 2,14.0,0.08999999999999997,11.96,12.1,116.05,0.51,Seitz,,4808.0,Rems 2,14.0,0.00686438758575945,38.9,0.51,Seitz,
428,5895.0,Rems 2,Rems 2,15.0,0.06,11.99,12.3,116.8,0.51,Seitz,,4809.0,Rems 2,15.0,,,0.51,Seitz,
429,5896.0,Rems 5,Rems 5,1.0,0.47,0.85,13.8,8.3,0.52,Seitz,,4825.0,Rems 5,1.0,0.00470726959951684,43.14666666666667,0.52,Seitz,
430,5897.0,Rems 5,Rems 5,2.0,0.43999999999999995,0.38,13.0,3.65,0.52,Seitz,,4826.0,Rems 5,2.0,0.00424112308534722,38.17333333333333,0.52,Seitz,
431,5898.0,Rems 5,Rems 5,3.0,0.41,0.4,12.9,3.8,0.52,Seitz,,4827.0,Rems 5,3.0,0.00351840186238922,37.04333333333333,0.52,Seitz,
432,5899.0,Rems 5,Rems 5,4.0,0.38,0.74,12.9,7.15,0.52,Seitz,,4828.0,Rems 5,4.0,0.00468515295814473,44.11666666666667,0.52,Seitz,
433,5900.0,Rems 5,Rems 5,5.0,0.35,0.91,13.0,8.95,0.52,Seitz,,4829.0,Rems 5,5.0,0.00393758489525526,33.24333333333333,0.52,Seitz,
434,5901.0,Rems 5,Rems 5,6.0,0.31999999999999995,1.44,13.05,14.2,0.52,Seitz,,4830.0,Rems 5,6.0,0.00555867173994619,40.306666666666665,0.52,Seitz,
435,5902.0,Rems 5,Rems 5,7.0,0.29,2.0,13.05,19.8,0.52,Seitz,,4831.0,Rems 5,7.0,0.00339878807783998,27.596666666666664,0.52,Seitz,
436,5903.0,Rems 5,Rems 5,8.0,0.26,,,,0.52,Seitz,,4832.0,Rems 5,8.0,,,0.52,Seitz,
437,5904.0,Rems 5,Rems 5,9.0,0.22999999999999998,3.42,13.2,33.85,0.52,Seitz,,4833.0,Rems 5,9.0,0.0028686581216068,24.276666666666667,0.52,Seitz,
438,5905.0,Rems 5,Rems 5,10.0,0.19999999999999996,4.67,13.25,46.35,0.52,Seitz,,4834.0,Rems 5,10.0,0.0032854366457033,21.473333333333333,0.52,Seitz,
439,5906.0,Rems 5,Rems 5,11.0,0.16999999999999998,7.12,13.25,70.85,0.52,Seitz,,4835.0,Rems 5,11.0,0.00380287065296622,26.87,0.52,Seitz,
440,5907.0,Rems 5,Rems 5,12.0,0.14,9.1,13.43,90.97,0.52,Seitz,,4836.0,Rems 5,12.0,0.00337091232055512,23.596666666666664,0.52,Seitz,
441,5908.0,Rems 5,Rems 5,13.0,0.10999999999999999,10.57,13.4,105.5,0.52,Seitz,,4837.0,Rems 5,13.0,0.004061965761653,22.88,0.52,Seitz,
442,5909.0,Rems 5,Rems 5,14.0,0.07999999999999996,10.62,13.55,106.25,0.52,Seitz,,4838.0,Rems 5,14.0,0.00261392982971941,14.693333333333333,0.52,Seitz,
443,5910.0,Rems 5,Rems 5,15.0,0.04999999999999999,11.89,13.6,119.3,0.52,Seitz,,4839.0,Rems 5,15.0,0.00283160752641881,16.529999999999998,0.52,Seitz,
444,5911.0,Rems 6,Rems 6,1.0,0.44999999999999996,1.92,13.65,18.8,0.54,Seitz,,4840.0,Rems 6,1.0,0.00133765741023044,12.99,0.54,Seitz,
445,5912.0,Rems 6,Rems 6,2.0,0.41999999999999993,2.64,13.35,25.65,0.54,Seitz,,4841.0,Rems 6,2.0,0.00131714042812619,14.083333333333334,0.54,Seitz,
446,5913.0,Rems 6,Rems 6,3.0,0.38999999999999996,3.69,13.4,41.9,0.54,Seitz,,4842.0,Rems 6,3.0,0.00134086660937106,12.003333333333332,0.54,Seitz,
447,5914.0,Rems 6,Rems 6,4.0,0.36,4.88,13.4,47.5,0.54,Seitz,,4843.0,Rems 6,4.0,0.00107042674456881,10.0,0.54,Seitz,
448,5915.0,Rems 6,Rems 6,5.0,0.32999999999999996,5.98,13.45,58.45,0.54,Seitz,,4844.0,Rems 6,5.0,0.00076043380672306,7.396666666666667,0.54,Seitz,
449,5916.0,Rems 6,Rems 6,6.0,0.29999999999999993,8.59,13.5,83.85,0.54,Seitz,,4845.0,Rems 6,6.0,0.000951827885978015,7.553333333333334,0.54,Seitz,
450,5917.0,Rems 6,Rems 6,7.0,0.26999999999999996,8.75,13.5,85.5,0.54,Seitz,,4846.0,Rems 6,7.0,0.00152357106537788,12.959999999999999,0.54,Seitz,
451,5918.0,Rems 6,Rems 6,8.0,0.23999999999999996,9.66,13.55,94.65,0.54,Seitz,,4847.0,Rems 6,8.0,0.00150995938173569,10.605,0.54,Seitz,
452,5919.0,Rems 6,Rems 6,9.0,0.20999999999999996,10.23,13.55,99.9,0.54,Seitz,,4848.0,Rems 6,9.0,0.00137884306213916,9.976666666666667,0.54,Seitz,
453,5920.0,Rems 6,Rems 6,10.0,0.17999999999999994,11.06,13.5,107.3,0.54,Seitz,,4849.0,Rems 6,10.0,0.00129206117412187,8.153333333333334,0.54,Seitz,
454,5921.0,Rems 6,Rems 6,11.0,0.14999999999999997,11.68,13.75,114.85,0.54,Seitz,,4850.0,Rems 6,11.0,0.000882760415189316,6.196666666666666,0.54,Seitz,
455,5922.0,Rems 6,Rems 6,12.0,0.12,11.97,13.65,117.25,0.54,Seitz,,4851.0,Rems 6,12.0,0.000946027327004728,6.166666666666667,0.54,Seitz,
456,5923.0,Rems 6,Rems 6,13.0,0.08999999999999997,12.19,13.85,121.4,0.54,Seitz,,4852.0,Rems 6,13.0,,,0.54,Seitz,
457,5924.0,Rems 6,Rems 6,14.0,0.05999999999999994,12.23,14.1,121.2,0.54,Seitz,,4853.0,Rems 6,14.0,0.000293563748858662,1.55,0.54,Seitz,
458,5925.0,Rems 6,Rems 6,15.0,0.02999999999999997,12.3,14.05,121.35,0.54,Seitz,,4854.0,Rems 6,15.0,0.000642214925537512,3.1633333333333327,0.54,Seitz,
459,5926.0,Rems 7,Rems 7,1.0,0.47,3.16,14.3,31.25,0.52,Seitz,,4855.0,Rems 7,1.0,0.00165658172531889,17.59,0.52,Seitz,
460,5927.0,Rems 7,Rems 7,2.0,0.43999999999999995,3.2,13.95,31.4,0.52,Seitz,,4856.0,Rems 7,2.0,0.000670100705898189,7.153333333333333,0.52,Seitz,
461,5928.0,Rems 7,Rems 7,3.0,0.41,3.33,13.85,32.65,0.52,Seitz,,4857.0,Rems 7,3.0,0.000942532706323801,9.463333333333333,0.52,Seitz,
462,5929.0,Rems 7,Rems 7,4.0,0.38,3.79,14.0,37.35,0.52,Seitz,,4858.0,Rems 7,4.0,0.00173170814334882,16.686666666666664,0.52,Seitz,
463,5930.0,Rems 7,Rems 7,5.0,0.35,4.23,13.95,41.55,0.52,Seitz,,4859.0,Rems 7,5.0,0.00117962461015103,11.253333333333332,0.52,Seitz,
464,5931.0,Rems 7,Rems 7,6.0,0.31999999999999995,4.62,14.0,45.45,0.52,Seitz,,4860.0,Rems 7,6.0,0.00201629352481065,16.916666666666668,0.52,Seitz,
465,5932.0,Rems 7,Rems 7,7.0,0.29,5.91,14.17,58.73,0.52,Seitz,,4861.0,Rems 7,7.0,0.0037498053523646,25.143333333333334,0.52,Seitz,
466,5933.0,Rems 7,Rems 7,8.0,0.26,5.85,14.15,57.85,0.52,Seitz,,4862.0,Rems 7,8.0,0.00190506227731507,15.253333333333332,0.52,Seitz,
467,5934.0,Rems 7,Rems 7,9.0,0.22999999999999998,8.61,14.2,85.4,0.52,Seitz,,4863.0,Rems 7,9.0,0.00444948326931362,31.67,0.52,Seitz,
468,5935.0,Rems 7,Rems 7,10.0,0.19999999999999996,10.18,14.4,101.3,0.52,Seitz,,4864.0,Rems 7,10.0,0.00369871714386138,27.11,0.52,Seitz,
469,5936.0,Rems 7,Rems 7,11.0,0.16999999999999998,11.38,14.45,114.0,0.52,Seitz,,4865.0,Rems 7,11.0,0.00300322325024775,18.786666666666665,0.52,Seitz,
470,5937.0,Rems 7,Rems 7,12.0,0.14,11.89,14.5,119.0,0.52,Seitz,,4866.0,Rems 7,12.0,0.00316100561399872,19.99,0.52,Seitz,
471,5938.0,Rems 7,Rems 7,13.0,0.10999999999999999,12.22,14.55,122.65,0.52,Seitz,,4867.0,Rems 7,13.0,0.00527575239882751,23.570000000000004,0.52,Seitz,
472,5939.0,Rems 7,Rems 7,14.0,0.07999999999999996,12.38,14.55,124.35,0.52,Seitz,,4868.0,Rems 7,14.0,0.00668167233456054,32.01,0.52,Seitz,
473,5940.0,Rems 7,Rems 7,15.0,0.04999999999999999,12.47,14.75,125.75,0.52,Seitz,,4869.0,Rems 7,15.0,,,0.52,Seitz,
474,5941.0,Wieslauf 1,Wieslauf 1,1.0,0.44999999999999996,,,,0.54,Seitz,,4870.0,Wieslauf 1,1.0,,,0.54,Seitz,
475,5942.0,Wieslauf 1,Wieslauf 1,2.0,0.41999999999999993,6.8,11.95,65.15,0.54,Seitz,,4871.0,Wieslauf 1,2.0,0.000678526534039027,5.486666666666667,0.54,Seitz,
476,5943.0,Wieslauf 1,Wieslauf 1,3.0,0.38999999999999996,,,,0.54,Seitz,,4872.0,Wieslauf 1,3.0,0.000312365039100474,2.4033333333333338,0.54,Seitz,
477,5944.0,Wieslauf 1,Wieslauf 1,4.0,0.36,9.55,11.8,91.6,0.54,Seitz,,4873.0,Wieslauf 1,4.0,0.000224629774639921,1.9266666666666667,0.54,Seitz,
478,5945.0,Wieslauf 1,Wieslauf 1,5.0,0.32999999999999996,10.12,11.8,96.9,0.54,Seitz,,4874.0,Wieslauf 1,5.0,0.000872386486353016,6.960000000000001,0.54,Seitz,
479,5946.0,Wieslauf 1,Wieslauf 1,6.0,0.29999999999999993,9.96,11.8,94.95,0.54,Seitz,,4875.0,Wieslauf 1,6.0,0.0016522366695068,10.223333333333333,0.54,Seitz,
480,5947.0,Wieslauf 1,Wieslauf 1,7.0,0.26999999999999996,10.64,12.0,102.45,0.54,Seitz,,4876.0,Wieslauf 1,7.0,0.00120623043866596,8.223333333333334,0.54,Seitz,
481,5948.0,Wieslauf 1,Wieslauf 1,8.0,0.23999999999999996,10.74,11.85,103.1,0.54,Seitz,,4877.0,Wieslauf 1,8.0,0.00226360062983047,12.106666666666667,0.54,Seitz,
482,5949.0,Wieslauf 1,Wieslauf 1,9.0,0.20999999999999996,10.88,11.95,104.6,0.54,Seitz,,4878.0,Wieslauf 1,9.0,0.00280250208728693,17.19333333333333,0.54,Seitz,
483,5950.0,Wieslauf 1,Wieslauf 1,10.0,0.17999999999999994,10.97,12.1,105.8,0.54,Seitz,,4879.0,Wieslauf 1,10.0,0.00390098745516844,18.650000000000002,0.54,Seitz,
484,5951.0,Wieslauf 1,Wieslauf 1,11.0,0.14999999999999997,11.16,11.9,107.4,0.54,Seitz,,4880.0,Wieslauf 1,11.0,0.00240457427715382,10.636666666666665,0.54,Seitz,
485,5952.0,Wieslauf 1,Wieslauf 1,12.0,0.12,11.18,11.85,107.2,0.54,Seitz,,4881.0,Wieslauf 1,12.0,0.0036603654107088,15.713333333333333,0.54,Seitz,
486,5953.0,Wieslauf 1,Wieslauf 1,13.0,0.08999999999999997,11.26,11.95,108.0,0.54,Seitz,,4882.0,Wieslauf 1,13.0,0.00369698254761465,14.366666666666667,0.54,Seitz,
487,5954.0,Wieslauf 1,Wieslauf 1,14.0,0.05999999999999994,11.24,12.0,108.2,0.54,Seitz,,4883.0,Wieslauf 1,14.0,0.0042848860824574,14.746666666666668,0.54,Seitz,
488,5955.0,Wieslauf 1,Wieslauf 1,15.0,0.02999999999999997,11.3,11.9,108.7,0.54,Seitz,,4884.0,Wieslauf 1,15.0,0.00524194336039295,18.46,0.54,Seitz,
489,5956.0,Wieslauf 2,Wieslauf 2,1.0,0.505,,,,0.485,Seitz,,4885.0,Wieslauf 2,1.0,,,0.485,Seitz,
490,5957.0,Wieslauf 2,Wieslauf 2,2.0,0.475,,,,0.485,Seitz,,4886.0,Wieslauf 2,2.0,,,0.485,Seitz,
491,5958.0,Wieslauf 2,Wieslauf 2,3.0,0.445,9.42,11.9,90.57,0.485,Seitz,,4887.0,Wieslauf 2,3.0,,,0.485,Seitz,
492,5959.0,Wieslauf 2,Wieslauf 2,4.0,0.41500000000000004,10.01,12.0,96.2,0.485,Seitz,,4888.0,Wieslauf 2,4.0,0.00138372571669149,11.016666666666667,0.485,Seitz,
493,5960.0,Wieslauf 2,Wieslauf 2,5.0,0.385,10.17,12.05,98.05,0.485,Seitz,,4889.0,Wieslauf 2,5.0,0.000617486455687828,4.7,0.485,Seitz,
494,5961.0,Wieslauf 2,Wieslauf 2,6.0,0.355,10.2,12.05,98.71,0.485,Seitz,,4890.0,Wieslauf 2,6.0,0.000647392859988581,5.325555555555556,0.485,Seitz,
495,5962.0,Wieslauf 2,Wieslauf 2,7.0,0.325,10.26,11.95,98.75,0.485,Seitz,,4891.0,Wieslauf 2,7.0,0.00108105916772054,7.256666666666668,0.485,Seitz,
496,5963.0,Wieslauf 2,Wieslauf 2,8.0,0.29500000000000004,10.21,12.1,98.7,0.485,Seitz,,4892.0,Wieslauf 2,8.0,0.0007147387145901,5.3311111111111105,0.485,Seitz,
497,5964.0,Wieslauf 2,Wieslauf 2,9.0,0.265,10.02,12.05,96.55,0.485,Seitz,,4893.0,Wieslauf 2,9.0,0.00136419573419024,7.902222222222224,0.485,Seitz,
498,5965.0,Wieslauf 2,Wieslauf 2,10.0,0.235,9.85,12.1,95.0,0.485,Seitz,,4894.0,Wieslauf 2,10.0,0.000796151092508828,5.127777777777777,0.485,Seitz,
499,5966.0,Wieslauf 2,Wieslauf 2,11.0,0.20500000000000002,10.0,12.05,96.55,0.485,Seitz,,4895.0,Wieslauf 2,11.0,0.00173345855865518,10.566666666666665,0.485,Seitz,
500,5967.0,Wieslauf 2,Wieslauf 2,12.0,0.17500000000000004,10.51,12.1,101.55,0.485,Seitz,,4896.0,Wieslauf 2,12.0,0.0018628610959679,8.923333333333334,0.485,Seitz,
501,5968.0,Wieslauf 2,Wieslauf 2,13.0,0.14500000000000002,10.93,12.05,105.25,0.485,Seitz,,4897.0,Wieslauf 2,13.0,0.00271224705285097,11.847777777777779,0.485,Seitz,
502,5969.0,Wieslauf 2,Wieslauf 2,14.0,0.11499999999999999,10.82,12.25,104.7,0.485,Seitz,,4898.0,Wieslauf 2,14.0,0.00275298677746665,11.222222222222221,0.485,Seitz,
503,5970.0,Wieslauf 2,Wieslauf 2,15.0,0.08500000000000002,10.98,12.2,105.6,0.485,Seitz,,4899.0,Wieslauf 2,15.0,0.00425040548221718,17.121111111111112,0.485,Seitz,
504,5971.0,Wieslauf 3,Wieslauf 3,1.0,0.48,0.64,11.9,6.24,0.51,Seitz,,4900.0,Wieslauf 3,1.0,8.64589499526659e-07,0.001,0.51,Seitz,
505,5972.0,Wieslauf 3,Wieslauf 3,2.0,0.44999999999999996,0.86,11.3,7.95,0.51,Seitz,,4901.0,Wieslauf 3,2.0,9.01081886577303e-07,0.001,0.51,Seitz,
506,5973.0,Wieslauf 3,Wieslauf 3,3.0,0.42,0.68,11.2,6.2,0.51,Seitz,,4902.0,Wieslauf 3,3.0,9.40764765116311e-06,0.001,0.51,Seitz,
507,5974.0,Wieslauf 3,Wieslauf 3,4.0,0.39,0.81,11.25,7.45,0.51,Seitz,,4903.0,Wieslauf 3,4.0,9.84067753204418e-06,0.001,0.51,Seitz,
508,5975.0,Wieslauf 3,Wieslauf 3,5.0,0.36,0.84,11.6,7.9,0.51,Seitz,,4904.0,Wieslauf 3,5.0,1.03149552166659e-05,0.001,0.51,Seitz,
509,5976.0,Wieslauf 3,Wieslauf 3,6.0,0.32999999999999996,,,,0.51,Seitz,,4905.0,Wieslauf 3,6.0,1.08365465181475e-05,0.001,0.51,Seitz,
510,5977.0,Wieslauf 3,Wieslauf 3,7.0,0.3,,,,0.51,Seitz,,4906.0,Wieslauf 3,7.0,2.60502756658548e-05,0.22666666666666668,0.51,Seitz,
511,5978.0,Wieslauf 3,Wieslauf 3,8.0,0.27,0.77,11.4,7.1,0.51,Seitz,,4907.0,Wieslauf 3,8.0,3.70845632579826e-05,0.3133333333333333,0.51,Seitz,
512,5979.0,Wieslauf 3,Wieslauf 3,9.0,0.24,0.66,11.8,6.2,0.51,Seitz,,4908.0,Wieslauf 3,9.0,0.000732350911798332,5.59,0.51,Seitz,
513,5980.0,Wieslauf 3,Wieslauf 3,10.0,0.20999999999999996,0.52,11.55,4.8,0.51,Seitz,,4909.0,Wieslauf 3,10.0,0.000503602247847556,3.74,0.51,Seitz,
514,5981.0,Wieslauf 3,Wieslauf 3,11.0,0.18,0.48,11.6,4.4,0.51,Seitz,,4910.0,Wieslauf 3,11.0,0.000782821497312671,4.823333333333333,0.51,Seitz,
515,5982.0,Wieslauf 3,Wieslauf 3,12.0,0.15000000000000002,0.61,11.65,5.72,0.51,Seitz,,4911.0,Wieslauf 3,12.0,0.000799509656720886,4.363333333333332,0.51,Seitz,
516,5983.0,Wieslauf 3,Wieslauf 3,13.0,0.12,1.03,11.75,9.86,0.51,Seitz,,4912.0,Wieslauf 3,13.0,0.0010962000424625,5.983333333333333,0.51,Seitz,
517,5984.0,Wieslauf 3,Wieslauf 3,14.0,0.08999999999999997,2.33,11.7,22.15,0.51,Seitz,,4913.0,Wieslauf 3,14.0,0.000417875002445337,2.1599999999999997,0.51,Seitz,
518,5985.0,Wieslauf 3,Wieslauf 3,15.0,0.06,3.91,11.63,37.05,0.51,Seitz,,4914.0,Wieslauf 3,15.0,0.000682887735249706,3.19,0.51,Seitz,
519,5986.0,Wieslauf 4,Wieslauf 4,1.0,0.44999999999999996,,,,0.54,Seitz,,4915.0,Wieslauf 4,1.0,2.40928647827152e-06,0.023333333333333334,0.54,Seitz,
520,5987.0,Wieslauf 4,Wieslauf 4,2.0,0.41999999999999993,,,,0.54,Seitz,,4916.0,Wieslauf 4,2.0,3.00702796627487e-05,0.27666666666666667,0.54,Seitz,
521,5988.0,Wieslauf 4,Wieslauf 4,3.0,0.38999999999999996,2.09,12.35,20.3,0.54,Seitz,,4917.0,Wieslauf 4,3.0,4.20250443954334e-06,0.03666666666666667,0.54,Seitz,
522,5989.0,Wieslauf 4,Wieslauf 4,4.0,0.36,3.16,12.35,30.5,0.54,Seitz,,4918.0,Wieslauf 4,4.0,0.00129184461666674,8.883333333333333,0.54,Seitz,
523,5990.0,Wieslauf 4,Wieslauf 4,5.0,0.32999999999999996,2.18,12.9,20.4,0.54,Seitz,,4919.0,Wieslauf 4,5.0,0.00101376818861853,7.783333333333334,0.54,Seitz,
524,5991.0,Wieslauf 4,Wieslauf 4,6.0,0.29999999999999993,3.19,12.45,31.05,0.54,Seitz,,4920.0,Wieslauf 4,6.0,0.000387218703443596,2.8166666666666664,0.54,Seitz,
525,5992.0,Wieslauf 4,Wieslauf 4,7.0,0.26999999999999996,2.91,12.3,28.2,0.54,Seitz,,4921.0,Wieslauf 4,7.0,0.000957279163325897,6.473333333333334,0.54,Seitz,
526,5993.0,Wieslauf 4,Wieslauf 4,8.0,0.23999999999999996,2.96,12.3,28.1,0.54,Seitz,,4922.0,Wieslauf 4,8.0,0.00033607661428822,2.143333333333333,0.54,Seitz,
527,5994.0,Wieslauf 4,Wieslauf 4,9.0,0.20999999999999996,5.56,12.45,54.15,0.54,Seitz,,4923.0,Wieslauf 4,9.0,0.00079661337502852,4.71,0.54,Seitz,
528,5995.0,Wieslauf 4,Wieslauf 4,10.0,0.17999999999999994,5.29,12.55,52.05,0.54,Seitz,,4924.0,Wieslauf 4,10.0,0.00239189878924798,10.736666666666665,0.54,Seitz,
529,5996.0,Wieslauf 4,Wieslauf 4,11.0,0.14999999999999997,5.79,12.6,56.55,0.54,Seitz,,4925.0,Wieslauf 4,11.0,0.00100297077423269,5.109999999999999,0.54,Seitz,
530,5997.0,Wieslauf 4,Wieslauf 4,12.0,0.12,6.54,12.7,63.95,0.54,Seitz,,4926.0,Wieslauf 4,12.0,0.00320397660249821,11.976666666666667,0.54,Seitz,
531,5998.0,Wieslauf 4,Wieslauf 4,13.0,0.08999999999999997,8.87,12.55,86.55,0.54,Seitz,,4927.0,Wieslauf 4,13.0,0.00830627806115262,25.720000000000002,0.54,Seitz,
532,5999.0,Wieslauf 4,Wieslauf 4,14.0,0.05999999999999994,9.64,12.55,94.0,0.54,Seitz,,4928.0,Wieslauf 4,14.0,0.00562100275007073,18.683333333333337,0.54,Seitz,
533,6000.0,Wieslauf 4,Wieslauf 4,15.0,0.02999999999999997,10.66,12.55,103.9,0.54,Seitz,,4929.0,Wieslauf 4,15.0,0.0063681462535117,19.52,0.54,Seitz,
534,6001.0,Wieslauf 5,Wieslauf 5,1.0,0.43999999999999995,1.75,11.6,16.35,0.55,Seitz,,4930.0,Wieslauf 5,1.0,4.70361068260164e-05,0.5966666666666667,0.55,Seitz,
535,6002.0,Wieslauf 5,Wieslauf 5,2.0,0.4099999999999999,4.4,11.75,41.8,0.55,Seitz,,4931.0,Wieslauf 5,2.0,0.000342140972904504,4.183333333333334,0.55,Seitz,
536,6003.0,Wieslauf 5,Wieslauf 5,3.0,0.37999999999999995,3.51,11.65,33.3,0.55,Seitz,,4932.0,Wieslauf 5,3.0,0.000391773829341638,4.6000000000000005,0.55,Seitz,
537,6004.0,Wieslauf 5,Wieslauf 5,4.0,0.35,3.98,12.05,38.4,0.55,Seitz,,4933.0,Wieslauf 5,4.0,0.000424032253137238,4.78,0.55,Seitz,
538,6005.0,Wieslauf 5,Wieslauf 5,5.0,0.31999999999999995,3.76,11.95,35.95,0.55,Seitz,,4934.0,Wieslauf 5,5.0,0.000260301728363158,2.83,0.55,Seitz,
539,6006.0,Wieslauf 5,Wieslauf 5,6.0,0.2899999999999999,3.02,12.05,28.95,0.55,Seitz,,4935.0,Wieslauf 5,6.0,0.000404841765951583,4.166666666666667,0.55,Seitz,
540,6007.0,Wieslauf 5,Wieslauf 5,7.0,0.25999999999999995,4.16,12.05,40.05,0.55,Seitz,,4936.0,Wieslauf 5,7.0,0.000332962757770156,3.3533333333333335,0.55,Seitz,
541,6008.0,Wieslauf 5,Wieslauf 5,8.0,0.22999999999999995,5.1,12.0,48.9,0.55,Seitz,,4937.0,Wieslauf 5,8.0,0.000679715423235972,5.413333333333334,0.55,Seitz,
542,6009.0,Wieslauf 5,Wieslauf 5,9.0,0.19999999999999996,5.71,12.1,55.1,0.55,Seitz,,4938.0,Wieslauf 5,9.0,0.00134655100023466,11.719999999999999,0.55,Seitz,
543,6010.0,Wieslauf 5,Wieslauf 5,10.0,0.16999999999999993,7.84,12.0,75.5,0.55,Seitz,,4939.0,Wieslauf 5,10.0,0.000906787660360967,6.506666666666667,0.55,Seitz,
544,6011.0,Wieslauf 5,Wieslauf 5,11.0,0.13999999999999996,9.38,11.95,90.35,0.55,Seitz,,4940.0,Wieslauf 5,11.0,0.00097345828751704,7.84,0.55,Seitz,
545,6012.0,Wieslauf 5,Wieslauf 5,12.0,0.10999999999999999,9.8,12.0,94.6,0.55,Seitz,,4941.0,Wieslauf 5,12.0,0.00116357140828522,8.793333333333333,0.55,Seitz,
